game_id,game_name
1687,Keroro Gunsou: Enshuu da Yo! Zenin Shuugou Part 2
1688,Kessen III
1689,Ketsui Death Label
1690,Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!
1691,Kidou Senshi Gundam 00
1692,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui
1693,Kidz Sports: Crazy Golf
1694,Kikiite Hajimaru: Eigo Kaiwa Training - KikiTore
1695,Kiku! Kaku! Kotoba o Fuyasu! Hajimete no Eigo Training
1696,"Kilari: Na-san, Mon Meilleur Ami"
1697,Kill.Switch
1698,Killer7
1699,Killzone
1700,Killzone: Liberation
1701,Kimi ga Aruji de Shitsuji ga Ore de: Oshie Nikki
1702,Kimi no Yuusha
1703,KimiKiss
1704,KimiKiss (ebKore+)
1705,King Arthur
1706,King of Clubs: Mini Golf
1707,King of Fighters: Maximum Impact
1708,King of Fighters: Maximum Impact Regulation A
1709,Kingdom Hearts II
1710,Kingdom Hearts Re: Chain of Memories
1711,Kingdom Hearts: Chain of Memories
1712,Kingdom of Paradise
1713,Kingdom Under Fire: Circle of Doom
1714,Kingdom Under Fire: Heroes
1715,Kingdom Under Fire: The Crusaders
1716,Kiniro no Corda 2
1717,Kiniro no Corda 2 Encore
1718,Kinnikuman Muscle Grand Prix Max
1719,Kinnikuman Muscle Grand Prix Max 2: Tokumori
1720,Kirarin * Revolution: Kira Kira Idol Audition
1721,Kirarin * Revolution: Mezase! Idol Queen
1722,Kirarin * Revolution: Minna de Odorou Furi Furi Debut!
1723,Kirarin * Revolution: Tsukutte Misechao! Kime * Kira Stage
1724,Kirby & the Amazing Mirror
1725,Kirby Squeak Squad
1726,Kirby Super Star Ultra
1727,Kirby: Canvas Curse
1728,Klonoa
1729,Knight's Apprentice: Memorick's Adventures
1730,Knights in the Nightmare
1731,Knights in the Nightmare: DHE Series Special Pack
1732,Knights of Honor
1733,Koihime Musou
1734,Koisuru Otome to Shugo no Tate: The Shield of AIGIS
1735,Konami Classics Series: Arcade Hits
1736,Konductra
1737,Kong: King of Atlantis
1738,Kong: The 8th Wonder of the World
1739,Konjiki no Gashbell!! Makai no Bookmark
1740,Kono Aozora ni Yakusoku o: Melody of the Sun and Sea
1741,KORG DS-10 Synthesizer
1742,Kororinpa: Marble Mania
1743,Kotoba no Puzzle: Mojipittan Daijiten
1744,Kotoba no Puzzle: Mojipittan DS
1745,Kouchuu Ouja Mushi King
1746,Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS
1747,Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS 2
1748,Kouchuu Ouja Mushi King: Super Collection
1749,Kousoku Card Battle: Card Hero
1750,Kumamon Bomber: Puzzle de Kumamon Taisou
1751,Kung Fu Panda
1752,Kung Fu Panda: Legendary Warriors
1753,Kuon
1754,Kurikin: Nano Island Story
1755,Kurupoto Cool Cool Stars
1756,Kuryuu Youma Gakuenki Recharge
1757,Kuukan * Zukei: Hirameki Training - KuuTore
1758,Kuusen II
1759,L.A. Rush
1760,L: the proLogue to DEATH NOTE - Rasen no Wana
1761,Lair
1762,Land of the Dead: Road to Fiddler's Green
1763,Last Escort
1764,Last Escort 2: Shinya no Amai Toge
1765,Left 4 Dead
1766,Left Brain Right Brain 2
1767,Left Brain Right Brain: Use Both Hands Train Both Sides
1768,Legend of Kay
1769,Legend of the Dragon
1770,Legend: Hand of God
1771,Legendary
1772,LEGO Batman: The Videogame
1773,LEGO Indiana Jones: The Original Adventures
1774,LEGO Knights' Kingdom
1775,LEGO Star Wars II: The Original Trilogy
1776,LEGO Star Wars: The Complete Saga
1777,LEGO Star Wars: The Video Game
1778,Leisure Suit Larry: Magna Cum Laude
1779,Lemmings
1780,Lemony Snicket's A Series of Unfortunate Events
1781,Let's Draw!
1782,Let's Make a Soccer Team!
1783,Let's Pilates!
1784,Let's Ride! Dreamer
1785,Let's Ride! Friends Forever
1786,Let's Ride! Silver Buckle Stables
1787,Let's Ride: Sunshine Stables
1788,Let's TAP
1789,Let's Yoga!
1790,LifeSigns: Surgical Unit
1791,Lilo & Stitch 2: HÃ_msterviel Havoc
1792,Line Rider 2: Unbound
1793,Link's Crossbow Training
1794,Lionel Trains: On Track
1795,Lips
1796,Lise no Atelier: Ordre no Renkinjutsushi
1797,Little League World Series Baseball 2008
1798,Little Red Riding Hood's Zombie BBQ
1799,LittleBigPlanet
1800,Littlest Pet Shop
1801,Littlest Pet Shop: Garden
1802,Littlest Pet Shop: Jungle
1803,Littlest Pet Shop: Winter
1804,Lizzie McGuire 2: Lizzie Diaries
1805,Lizzie McGuire 3: Homecoming Havoc
1806,LMA Manager 2007
1807,Lock's Quest
1808,LocoRoco
1809,LocoRoco 2
1810,Lode Runner
1811,Looney Tunes: Acme Arsenal
1812,Looney Tunes: Cartoon Conductor
1813,Looney Tunes: Duck Amuck
1814,Lord of the Rings: Battle for Middle-Earth
1815,Lord of the Rings: Tactics
1816,Lord of the Rings: The Third Age
1817,Lost in Blue
1818,Lost in Blue 2
1819,Lost in Blue 3
1820,Lost in Blue: Shipwrecked
1821,Lost Magic
1822,Lost Odyssey
1823,Lost Planet: Extreme Condition
1824,Lost: Via Domus
1825,Lotus Challenge
1826,Lovely Lisa
1827,Lucky * Star: Ryouou Gakuen Outousai
1828,Lumines ll
1829,Lumines: Puzzle Fusion
1830,Luminous Arc
1831,Luminous Arc 2
1832,Lunar Knights
1833,Lunar: Dragon Song
1834,"Lupin III: Lupin ni wa Shi o, Zenigata ni wa Koi o"
1835,Luxor 3
1836,Luxor: Pharaoh's Challenge
1837,Luxor: The Wrath of Set
1838,Lux-Pain
1839,Lux-Pain (JP sales)
1840,M&M's Adventure
1841,M&M's Kart Racing
1842,Machi: Unmei no Kousaten
1843,Macross Ace Frontier
1844,Madagascar
1845,Madagascar: Escape 2 Africa
1846,Madagascar: Operation Penguin
1847,Madden NFL 06
1848,Madden NFL 07
1849,Madden NFL 08
1850,Madden NFL 09
1851,Madden NFL 09 All-Play
1852,Madden NFL 2005
1853,Mafia
1854,Mage Knight: Destiny's Soldier
1855,Magical Starsign (JP sales)
1856,Magical Starsign (US sales)
1857,Magicians Academy
1858,Magician's Quest: Mysterious Times
1859,Magna Carta Portable
1860,Magna Carta: Tears of Blood
1861,Magnetica
1862,Mah Jong Quest: Expeditions
1863,Mahjong Fight Club
1864,Mahjong Fight Club DS: Wi-Fi Taiou
1865,Mahjong Kakutou Club: Zenkoku Taisenban
1866,Mahjong Taikai
1867,Mahjong Taikai IV
1868,Mahjong: Journey Quest for Tikal
1869,Mahou Sensei Negima! Kagai Jugyou ~Otome no Dokidoki Beachside~
1870,Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu
1871,Mahou Sensei Negima!? Neo-Pactio Fight!!
1872,Mai-Otome Hime: Otome Butou Shi
1873,Maji de Manabu: LEC de Ukaru - DS Hishou Boki 3-Kyuu
1874,Major Dream: Major DS Dream Baseball
1875,Major Dream: Major Wii Nagero! Gyroball!!
1876,Major League Baseball 2K5
1877,Major League Baseball 2K6
1878,Major League Baseball 2K7
1879,Major League Baseball 2K8
1880,Major League Baseball 2K8 Fantasy All-Stars
1881,Makai Kingdom: Chronicles of the Sacred Tome
1882,Makai Senki Disgaea Portable: Tsuushin Taisen Hajime Mashita
1883,Make 10: A Journey of Numbers
1884,Malice
1885,Mame Goma 2: Uchi no Ko ga Ichiban!
1886,Mame Goma: Honobo no Nikki
1887,Mana Khemia 2: Fall of Alchemy
1888,Mana Khemia: Alchemists of Al-Revis
1889,Mana Khemia: Alchemists of Al-Revis (JP sales)
1890,Mana Khemia: Student Alliance
1891,Manhunt
1892,Manhunt 2
1893,MAPLUS: Portable Navi
1894,Mar Heaven: Karudea no Akuma
1895,Marble Madness / Klax
1896,Marc Ecko's Getting Up: Contents Under Pressure
1897,March of the Penguins
1898,Margot's Word Brain
1899,Mario & Luigi: Partners in Time
1900,Mario & Sonic at the Olympic Games
1901,Mario Golf: Advance Tour
1902,Mario Hoops 3 on 3
1903,Mario Kart DS
1904,Mario Kart Wii
1905,Mario Party 6
1906,Mario Party 7
1907,Mario Party 8
1908,Mario Party Advance
1909,Mario Party DS
1910,Mario Pinball Land
1911,Mario Power Tennis
1912,Mario Strikers Charged
1913,Mario Super Sluggers
1914,Mario Superstar Baseball
1915,Mario Tennis: Power Tour
1916,Mario vs. Donkey Kong
1917,Mario vs. Donkey Kong 2: March of the Minis
1918,Marvel Nemesis: Rise of the Imperfects
1919,Marvel Trading Card Game
1920,Marvel vs. Capcom Origins
1921,Marvel: Ultimate Alliance
1922,Mary King's Riding School
1923,Mass Effect
1924,Master Jin Jin's IQ Challenge
1925,Master of Illusion
1926,Master of the Monster Lair
1927,Mata Hari: Betrayal is only a Kiss Away
1928,Math Play
1929,Mawashite Tsunageru Touch Panic
1930,Mazes of Fate DS
1931,MC Groovz Dance Craze
1932,Me & My Katamari
1933,Meccha! Taiko no Tatsujin Master DS: 7-tsu no Shima no Daibouken
1934,Mechanic Master
1935,MechAssault 2: Lone Wolf
1936,MechAssault: Phantom War
1937,Medal of Honor European Assault
1938,Medal of Honor Heroes
1939,Medal of Honor Heroes 2
1940,Medal of Honor: Airborne
1941,Medal of Honor: European Assault
1942,Medal of Honor: European Assault (All Region sales)
1943,Medal of Honor: European Assault (weekly JP sales)
1944,Medal of Honor: Vanguard
1945,Medieval II: Total War
1946,Medieval II: Total War Gold Edition
1947,MediEvil: Resurrection
1948,Mega Brain Boost
1949,Mega Man Anniversary Collection
1950,Mega Man Battle Network 5: Double Team DS (JP sales)
1951,Mega Man Battle Network 5: Double Team DS (US sales)
1952,Mega Man Battle Network 5: Team Colonel / Protoman
1953,Mega Man Battle Network 6: Cybeast Falzar / Gregar
1954,Mega Man Maverick Hunter X
1955,Mega Man Powered Up
1956,Mega Man Star Force 2: Zerker x Ninja / Saurian
1957,Mega Man Star Force 3: Black Ace / Red Joker
1958,Mega Man Star Force Dragon / Leo / Pegasus
1959,Mega Man X Collection
1960,Mega Man X: Command Mission
1961,Mega Man X8
1962,Mega Man Zero 3
1963,Mega Man Zero 4
1964,Mega Man ZX
1965,Mega Man ZX Advent
1966,Meitantei Conan: Kieta Hakase to Machigai Sagashi no Tou
1967,Meitantei Conan: Tantei Ryoku Trainer
1968,Meitantei Evangelion
1969,Melty Blood: Act Cadenza
1970,Memories Off
1971,Memories Off #5: Encore
1972,Memories Off 6: T-Wave
1973,Memories Off: Sorekara Again
1974,Men of Valor
1975,Mercenaries 2: World in Flames
1976,Mercenaries: Playground of Destruction
1977,Mercury Meltdown
1978,Mercury Meltdown Revolution
1979,Merv Griffin's Crosswords
1980,Mesaze!! Tsuri Master: Sekai ni Challenge! Hen
1981,Metal Gear Ac!d
1982,Metal Gear Ac!d 2
1983,Metal Gear Solid 3: Snake Eater
1984,Metal Gear Solid 3: Subsistence
1985,Metal Gear Solid 4: Guns of the Patriots
1986,Metal Gear Solid: Digital Graphic Novel
1987,Metal Gear Solid: Portable Ops
1988,Metal Gear Solid: Portable Ops Plus
1989,Metal Gear Solid: The Essential Collection
1990,Metal Gear Solid: The Essential Collection (JP sales)
1991,Metal Gear Solid: The Twin Snakes
1992,Metal Saga
1993,Metal Saga: Hagane no Kisetsu
1994,Metal Slug 3
1995,Metal Slug 4 & 5
1996,Metal Slug 7
1997,Metal Slug Advance
1998,Metal Slug Anthology
1999,Meteos
2000,Meteos: Disney Magic
2001,Metroid Prime 2: Echoes
2002,Metroid Prime 3: Corruption
2003,Metroid Prime Hunters
2004,Metroid Prime Pinball
2005,Metroid: Zero Mission
2006,Miami Nights: Singles in the City
2007,Miami Vice: The Game
2008,Micro Machines V4
2009,Microsoft Flight Simulator X
2010,Microsoft Flight Simulator X Acceleration Expansion Pack
2011,Midnight Club 3: DUB Edition
2012,Midnight Club 3: DUB Edition (America weekly sales)
2013,Midnight Club 3: DUB Edition Remix
2014,Midnight Club: LA Remix
2015,Midnight Club: Los Angeles
2016,Midnight Play! Pack
2017,Midway Arcade Treasures 2
2018,Midway Arcade Treasures 3
2019,Midway Arcade Treasures: Extended Play
2020,Mighty Beanz: Pocket Puzzles
2021,Millipede / Super Breakout / Lunar Lander
2022,Mind Quiz
2023,Mind Quiz: Your Brain Coach
2024,Mini Desktop Racing
2025,MiniCopter: Adventure Flight
2026,Minna de Dokusho: Keatai Shousetsu Desu
2027,"Minna de Jibun no Setsumeisho: B-Kata, A-Kata, AB-Kata, O-Kata"
2028,Minna no Chizu
2029,Minna no Chizu 2
2030,Minna no DS Seminar: Kanpeki Eitango Ryoku
2031,Minna no DS Seminar: Kanpeki Kanji Ryoku
2032,Minna no Golf Jou Vol.1
2033,Minna no Joushiki Ryoku TV
2034,Mirror's Edge
2035,Mission Runway
2036,Mission: Impossible - Operation Surma
2037,Mister Slime
2038,Mitsukete! Keroro Gunsou: Machigai Sagashi Daisakusen de Arimasu!
2039,MLB
2040,MLB 06: The Show
2041,MLB 07: The Show
2042,MLB 08: The Show
2043,MLB 2005
2044,MLB 2006
2045,MLB Power Pros
2046,MLB Power Pros 2008
2047,MLB SlugFest 2006
2048,MLB SlugFest Loaded
2049,MLB Superstars
2050,Mobile Suit Gundam 00: Gundam Meisters
2051,Mobile Suit Gundam Seed Destiny: Generation of C.E.
2052,Mobile Suit Gundam Seed Destiny: Rengou vs. Z.A.F.T. II Plus
2053,Mobile Suit Gundam Seed: Never Ending Tomorrow
2054,Mobile Suit Gundam Seed: Rengou vs. Z.A.F.T. Portable
2055,Mobile Suit Gundam: Climax U.C.
2056,Mobile Suit Gundam: Crossfire
2057,Mobile Suit Gundam: Gundam vs. Gundam
2058,Mobile Suit Gundam: Gundam vs. Zeta Gundam
2059,Mobile Suit Gundam: MS Sensen 0079
2060,Mobile Suit Gundam: One Year War
2061,Moe Moe 2-ji Taisen (Ryoku) * Deluxe
2062,Moe Star: Moeru Toudai Eigojuku
2063,Moero! Nekketsu Rhythm Damashii: Osu! Tatakae! Ouendan! 2
2064,Momotarou Dentetsu 15
2065,Momotarou Dentetsu 16
2066,Momotarou Dentetsu 20-Shuunen
2067,Momotarou Dentetsu DS: Tokyo & Japan
2068,Monkey Mischief! Party Time
2069,Monopoly
2070,Monster 4X4: World Circuit
2071,Monster Band
2072,Monster Bomber
2073,Monster Garage
2074,Monster House
2075,Monster Hunter
2076,Monster Hunter Freedom
2077,Monster Hunter Freedom 2
2078,Monster Hunter Freedom Unite
2079,Monster Hunter G
2080,Monster Jam
2081,Monster Jam: Urban Assault
2082,Monster Kingdom: Jewel Summoner
2083,Monster Lab
2084,Monster Madness: Battle for Suburbia
2085,Monster Madness: Grave Danger
2086,Monster Rancher DS
2087,Monster Rancher EVO
2088,Monster Trucks
2089,Monster Trucks DS
2090,Monster Trux Arenas: Special Edition
2091,Monster Trux Offroad
2092,Montessori Music
2093,Mortal Kombat Kollection
2094,Mortal Kombat vs. DC Universe
2095,Mortal Kombat: Armageddon
2096,Mortal Kombat: Deception
2097,Mortal Kombat: Shaolin Monks
2098,Mortal Kombat: Unchained
2099,Mortimer Beckett and the Secrets of Spooky Manor
2100,Mother 3
2101,Moto Racer DS
2102,Motocross Mania 3
2103,MotoGP
2104,MotoGP '06
2105,MotoGP 07
2106,MotoGP '07
2107,MotoGP 08
2108,MotoGP 4 - Official Game of MotoGP
2109,MotorStorm
2110,MotorStorm: Pacific Rift
2111,Motto Hayaku! Seikaku Ni! Suu Sense Keisan Ryuoku Up Training - SuuTore
2112,Motto TOEIC Test DS Training
2113,Mount & Blade
2114,Mousetrap / Operation / Simon
2115,Mr. Driller: Drill Spirits
2116,Ms Saga: A New Dawn
2117,Ms. Pac-Man Maze Madness
2118,Ms. Pac-Man: Maze Madness / Pac-Man World
2119,MTV Music Generator 3: This Is the Remix
2120,MTX Mototrax
2121,Mugen Keitai Disgaea
2122,Musashi: Samurai Legend
2123,Mushishi: Amefuru Sato
2124,Mushroom Men: Rise of the Fungi
2125,Mushroom Men: The Spore Wars
2126,MVP 06 NCAA Baseball
2127,MVP Baseball
2128,MVP Baseball 2004
2129,MVP Baseball 2005
2130,MX Unleashed
2131,MX vs. ATV Unleashed
2132,MX vs. ATV Unleashed: On the Edge
2133,MX vs. ATV Untamed
2134,MX World Tour Featuring Jamie Little
2135,My Baby Boy
2136,My Baby Girl
2137,My Boyfriend
2138,My Chinese Coach
2139,My Dress-Up
2140,My Farm Around the World
2141,My Fashion Studio
2142,My Fitness Coach
2143,My French Coach
2144,My Frogger: Toy Trials
2145,My Fun Facts Coach
2146,My Horse & Me
2147,My Horse & Me: Riding for Gold
2148,My Japanese Coach
2149,My Little Baby
2150,My Little Pony: Pinkie Pie's Party
2151,My Make-Up
2152,My Pet Shop
2153,My Pet Shop (JP sales)
2154,My SAT Coach with The Princeton Review
2155,My Secret World by Imagine
2156,My Spanish Coach
2157,My Stop Smoking Coach: Allen Carr's EasyWay
2158,My Weight Loss Coach
2159,My Word Coach
2160,"My World, My Way (US sales)"
2161,Myself; Yourself
2162,MySims
2163,MySims Kingdom
2164,Myst
2165,Myst IV: Revelation
2166,Mystereet
2167,Mystery Case Files: MillionHeir
2168,Mystery Case Files: Ravenhearst
2169,Mystery Dungeon: Shiren the Wanderer
2170,Mystery P.I. - Portrait of a Thief
2171,Myth Makers: Orbs of Doom
2172,Myth Makers: Super Kart GP
2173,Myth Makers: Trixie in Toyland
2174,N+
2175,N3: Ninety-Nine Nights
2176,Nacho Libre
2177,Nakayoshi All-Stars: Mezase Gakuen Idol
2178,Namco Classic Fighter Collection
2179,Namco Museum 50th Anniversary (JP sales)
2180,Namco Museum Battle Collection
2181,Namco Museum Battle Collection (JP sales)
2182,Namco Museum DS
2183,Namco Museum Remix
2184,Namco Museum: 50th Anniversary
2185,Namco Museum: Virtual Arcade
2186,NANA: Live Staff Daiboshuu! Shoshinsha Kangei
2187,Nanashi no Game
2188,Nanatsuiro * Drops Pure!!
2189,Nancy Drew: The Hidden Staircase
2190,Nancy Drew: The Mystery of the Clue Bender Society
2191,Nancy Drew: The White Wolf of Icicle Creek
2192,NanoBreaker
2193,Nanostray
2194,Nanostray 2
2195,Napoleon Dynamite: The Game
2196,Naraku no Shiro
2197,NARC
2198,Naruto RPG 2: Chidori vs Rasengan
2199,Naruto RPG 3: Rejiuu vs Konoha Shoutai
2200,Naruto Shippuden: Dairansen! Kage Bunshin Emaki
2201,Naruto Shippuden: Gekito Ninja Taisen! EX
2202,Naruto Shippuden: Gekito Ninja Taisen! EX 2
2203,Naruto Shippuden: Gekito Ninja Taisen! EX 3
2204,Naruto Shippuden: Naruto vs. Sasuke
2205,Naruto Shippuden: Ninja Council 4
2206,Naruto Shippuden: Ninja Destiny 2
2207,Naruto Shippuden: Ninja Destiny 3
2208,Naruto Shippuden: Ultimate Ninja 4
2209,Naruto Shippuden: Ultimate Ninja 5
2210,Naruto Ultimate Collection
2211,Naruto: Clash of Ninja Revolution
2212,Naruto: Clash of Ninja Revolution 2
2213,Naruto: Gekito Ninja Taisen! 3
2214,Naruto: Gekito Ninja Taisen! 4
2215,Naruto: Ninja Council 2 European Version
2216,Naruto: Ninja Council 3
2217,Naruto: Ninja Destiny
2218,Naruto: Ninja Destiny (US sales)
2219,Naruto: Path of the Ninja
2220,Naruto: Path of the Ninja 2
2221,Naruto: Rise of a Ninja
2222,Naruto: The Broken Bond
2223,Naruto: Ultimate Ninja 2
2224,Naruto: Ultimate Ninja 3
2225,Naruto: Ultimate Ninja 3 (JP sales)
2226,Naruto: Ultimate Ninja Heroes
2227,Naruto: Ultimate Ninja Heroes (JP sales)
2228,Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress
2229,Naruto: Ultimate Ninja Storm
2230,Naruto: Uzumaki Chronicles 2
2231,Naruto: Uzumaki Chronicles 2 (JP sales)
2232,NASCAR
2233,NASCAR 06: Total Team Control
2234,NASCAR 07
2235,NASCAR 08
2236,NASCAR 09
2237,NASCAR 2005: Chase for the Cup
2238,National Geographic Panda (JP sales)
2239,National Geographic Panda (US sales)
2240,Naval Ops: Commander
2241,Naxat Soft Reachmania Vol. 1: CR Galaxy Angel
2242,NBA
2243,NBA 06
2244,NBA 07
2245,NBA 08
2246,NBA 09: The Inside
2247,NBA 2K6
2248,NBA 2K7
2249,NBA 2K8
2250,NBA 2K9
2251,NBA Ballers
2252,NBA Ballers: Chosen One
2253,NBA Ballers: Phenom
2254,NBA Ballers: Rebound
2255,NBA Live 06
2256,NBA Live 06 (All region sales)
2257,NBA Live 06 (Weekly american sales)
2258,NBA Live 07
2259,NBA Live 08
2260,NBA Live 09
2261,NBA Live 09 All-Play
2262,NBA Live 2005
2263,NBA Street Homecourt
2264,NBA Street V3
2265,NBA Street: Showdown
2266,NCAA Basketball 09
2267,NCAA Football 06
2268,NCAA Football 07
2269,NCAA Football 08
2270,NCAA Football 09
2271,NCAA Football 09 All-Play
2272,NCAA Football 2005
2273,NCAA March Madness 06
2274,NCAA March Madness 07
2275,NCAA March Madness 08
2276,NCAA March Madness 2005
2277,Need for Speed Carbon
2278,Need for Speed Carbon: Own the City
2279,Need for Speed Underground 2
2280,Need for Speed Underground Rivals
2281,Need for Speed: Most Wanted
2282,Need for Speed: Most Wanted 5-1-0
2283,Need for Speed: Porsche Unleashed
2284,Need for Speed: ProStreet
2285,Need For Speed: Undercover
2286,Negima!? 3-Jikanme ~Koi to Mahou to Sekaiju Densetsu~
2287,Negima!? Chou Mahora Taisen Chuu: Checkiin Zenin Shuugou! Yappari Onsen Kichaimashitaa
2288,"Negima!? Chou Mahora Taisen Kattoiin, Keiyaku Shikkou Dechai masuu"
2289,Negima!? Dream Tactic Yumemiru Otome Princess
2290,Neo Angelique
2291,Neo Angelique Special
2292,Neo Contra
2293,NeoGeo Battle Coliseum
2294,Neopets Petpet Adventures: The Wand of Wishing
2295,Neopets Puzzle Adventure
2296,Neopets: The Darkest Faerie
2297,Nep League DS
2298,NERF N-Strike
2299,Nervous Brickdown
2300,Neverland Card Battles
2301,Neverwinter Nights 2
2302,Neverwinter Nights 2: Mask of the Betrayer
2303,Neverwinter Nights Diamond
2304,NEVES
2305,New International Track & Field
2306,New Play Control! Donkey Kong Jungle Beat
2307,New Play Control! Pikmin
2308,New Super Mario Bros.
2309,NFL Head Coach
2310,NFL Head Coach 09
2311,NFL Street
2312,NFL Street 2
2313,NFL Street 2 Unleashed
2314,NFL Street 3
2315,NFL Tour
2316,NHL 06
2317,NHL 07
2318,NHL 08
2319,NHL 09
2320,NHL 2005
2321,NHL 2K6
2322,NHL 2K7
2323,NHL 2K8
2324,NHL 2K9
2325,NHRA Championship Drag Racing
2326,NHRA Drag Racing: Countdown to the Championship
2327,Nicktoons Collection: Game Boy Advance Video Volume 1
2328,Nicktoons Collection: Game Boy Advance Video Volume 2
2329,Nicktoons Collection: Game Boy Advance Video Volume 3
2330,Nicktoons: Attack of the Toybots
2331,Nicktoons: Battle for Volcano Island
2332,Nicktoons: Freeze Frame Frenzy
2333,Nicktoons: Movin'
2334,Nicktoons: Unite!
2335,Night Wizard the Video Game: Denial of the World
2336,NiGHTS into dreams...
2337,NiGHTS: Journey of Dreams
2338,Nihon Pro Mahjong Kishikai Kanshuu: Pro Ni Naru Mahjong DS
2339,Ninja Gaiden
2340,Ninja Gaiden Black
2341,Ninja Gaiden II
2342,Ninja Gaiden Sigma
2343,Ninja Gaiden: Dragon Sword
2344,Ninja Reflex
2345,Ninjabread Man
2346,Ninjatown
2347,Nintendogs
2348,Nippon no Asoko de
2349,Nitrobike
2350,No More Heroes
2351,Nobunaga no Yabou DS
2352,Nobunaga no Yabou DS 2
2353,Nobunaga no Yabou: Kakushin with Power-Up Kit
2354,Nobunaga's Ambition: Iron Triangle
2355,Nobunaga's Ambition: Rise to Power
2356,Nodame Cantabile
2357,"Nogizaka Haruka no Himitsu Cosplay, Hajime Mashita"
2358,North American Hunting Extravaganza
2359,Nostalgia
2360,Nounai Aeshe: IQ Suppli DS
2361,Nounai Aeshe: IQ Suppli DS 2 - Sukkiri King Ketteisen
2362,Nova Usagi no Game de Ryuugaku!? DS
2363,NPPL: Championship Paintball 2009
2364,NTRA Breeders' Cup World Thoroughbred Championships
2365,O.M.G. 26 - Our Mini Games
2366,Obscure
2367,Obscure: The Aftermath
2368,Ochaken no Heya DS
2369,Ochaken no Heya DS 2
2370,Octomania
2371,Odama
2372,Oddworld: Stranger's Wrath
2373,Odin Sphere
2374,Okami
2375,One Piece Unlimited Cruise 1: The Treasure Beneath the Waves
2376,One Piece: Gear Spirit
2377,One Piece: Unlimited Adventure
2378,Onechanbara: Bikini Samurai Squad
2379,Onechanbara: Bikini Zombie Slayers
2380,Onimusha 3: Demon Siege
2381,Onimusha Essentials
2382,Onimusha: Dawn of Dreams
2383,Online Chess Kingdoms
2384,Onsei Kanjou Sokuteiki: Kokoro Scan
2385,Ontamarama
2386,Ookami to Koushinryou: Boku to Horo no Ichinen
2387,Ookiku Furikabutte: Honto no Ace ni Nareru kamo
2388,Open Season
2389,Operation Darkness
2390,Operation Flashpoint: Elite
2391,Operation: Vietnam
2392,Opoona
2393,Orcs & Elves
2394,Order Up!
2395,Original Frisbee Disc Sports: Ultimate & Golf
2396,Oshare Majo Love and Berry: DS Collection
2397,Oshiri Kajiri Mushi no Rhythm Lesson DS: Kawai Ongaku Kyoushitsu Kanshuu
2398,Osu! Tatakae! Ouendan
2399,Otomedius Gorgeous
2400,Otometeki Koi Kakumei * Love Revo
2401,Otometeki Koi Kakumei * Love Revo!! DS
2402,Ouran Koukou Host Bu
2403,Outlaw Golf 2
2404,Outlaw Tennis
2405,Outlaw Volleyball Remixed
2406,OutRun 2
2407,OutRun 2006: Coast 2 Coast
2408,Over G Fighters
2409,Over the Hedge
2410,Over the Hedge: Hammy Goes Nuts!
2411,Overlord
2412,Overlord: Raising Hell
2413,Oyaku de Asoberu DS Ehon: Ukkari Penelope
2414,Pac 'n Roll
2415,Pachinko Kamen Rider: Shocker Zenmetsu Daisakusen
2416,Pachinko Kaou: Misora Hibari
2417,PachiPara 13: Super Umi no Pachi-Pro Fuuunroku
2418,PachiPara 14: Fuu to Kumo to Super Umi in Okinawa
2419,Pachitte Chonmage Tatsujin 10: Pachinko Fuyu no Sonata
2420,Pachitte Chonmage Tatsujin 12: Pachinko Ultraman
2421,Pachitte Chonmage Tatsujin 13: Pachinko Hissatsu Shigotojin III
2422,Pachitte Chonmage Tatsujin 15: Pachinko Fuyu no Sonata 2
2423,Pac-Man Pinball Advance
2424,Pac-Man Power Pack
2425,Pac-Man World 2
2426,Pac-Man World 3
2427,Pac-Man World Rally
2428,Pac-Man: Adventures in Time
2429,Pac-Pix
2430,Painkiller
2431,Painkiller: Hell Wars
2432,Pajama Sam: Don't Fear The Dark
2433,Palais de Reine
2434,Panzer Tactics
2435,Paper Mario: The Thousand-Year Door
2436,Paperboy / Rampage
2437,PaRappa The Rapper
2438,ParaWorld
2439,Parfait: Chocolat Second Style
2440,Pariah
2441,Pass the Pigs
2442,Patapon
2443,Patapon 2
2444,Pawly Pets: My Vet Practice
2445,Paws & Claws: Dogs & Cats Best Friends
2446,Paws & Claws: Pet Resort
2447,Paws & Claws: Pet Vet
2448,Paws & Claws: Pet Vet 2
2449,PBR: Out of the Chute
2450,PC Engine Best Collection: Tengai Makyou Collection
2451,PC Engine Best Collention: Ginga Ojousama Densetsu Collection
2452,PDC World Championship Darts 2008
2453,Peggle Nights
2454,Penguin no Mondai: Saikyou Penguin Densetsu! A Penguin's Troubles
2455,Penny Racers Party: Turbo-Q Speedway
2456,Peppa Pig: The Game
2457,Perfect Dark Zero
2458,Personal Trainer: Cooking
2459,Personal Trainer: Math
2460,Personal Trainer: Walking
2461,PES 2009: Pro Evolution Soccer
